  -50.000000000000000        3.5300270863208505     
  -49.000000000000000        3.6493545916382577     
  -48.000000000000000        3.7742872641133092     
  -47.000000000000000        3.9051897568341385     
  -46.000000000000000        4.0424589386967753     
  -45.000000000000000        4.1865275904188941     
  -44.000000000000000        4.3378686270030089     
  -43.000000000000000        4.4969999368950635     
  -42.000000000000000        4.6644899463394314     
  -41.000000000000000        4.8409640399713938     
  -40.000000000000000        5.0271119966946261     
  -39.000000000000000        5.2236966348620140     
  -38.000000000000000        5.4315639047426147     
  -37.000000000000000        5.6516547218486313     
  -36.000000000000000        5.8850189055189652     
  -35.000000000000000        6.1328316779874985     
  -34.000000000000000        6.3964132966224172     
  -33.000000000000000        6.6772525451341673     
  -32.000000000000000        6.9770350109616235     
  -31.000000000000000        7.2976773435105091     
  -30.000000000000000        7.6413690468292126     
  -29.000000000000000        8.0106238473136120     
  -28.000000000000000        8.4083433459603540     
  -27.000000000000000        8.8378965957464342     
  -26.000000000000000        9.3032205595700095     
  -25.000000000000000        9.8089482909608847     
  -24.000000000000000        10.360574435456618     
  -23.000000000000000        10.964671755089890     
  -22.000000000000000        11.629178627756028     
  -21.000000000000000        12.363787225780735     
  -20.000000000000000        13.180477728552598     
  -19.000000000000000        14.094269850132109     
  -18.000000000000000        15.124308320011451     
  -17.000000000000000        16.295473049936884     
  -16.000000000000000        17.640871276941049     
  -15.000000000000000        19.205836059856360     
  -14.000000000000000        21.054701197175053     
  -13.000000000000000        23.282901759245703     
  -12.000000000000000        26.039211773892561     
  -11.000000000000000        29.556859681154073     
  -10.000000000000000        34.014467077719772     
  -9.0000000000000000        38.594409785170910     
  -8.0000000000000000        42.364111074983576     
  -7.0000000000000000        45.371618921197218     
  -6.0000000000000000        47.782094472940841     
  -5.0000000000000000        49.705300539906631     
  -4.0000000000000000        51.211067880599387     
  -3.0000000000000000        52.344822711438020     
  -2.0000000000000000        53.136298177466337     
  -1.0000000000000000        53.604266729736167     
   0.0000000000000000        53.759143143602444     
   1.0000000000000000        53.604266729736196     
   2.0000000000000000        53.136298177466685     
   3.0000000000000000        52.344822711437857     
   4.0000000000000000        51.211067880599707     
   5.0000000000000000        49.705300539907604     
   6.0000000000000000        47.782094472941296     
   7.0000000000000000        45.371618921196358     
   8.0000000000000000        42.364111074982674     
   9.0000000000000000        38.594409785170370     
   10.000000000000000        34.014467077719637     
   11.000000000000000        29.556859681153515     
   12.000000000000000        26.039211773892493     
   13.000000000000000        23.282901759246229     
   14.000000000000000        21.054701197175302     
   15.000000000000000        19.205836059856345     
   16.000000000000000        17.640871276940615     
   17.000000000000000        16.295473049936881     
   18.000000000000000        15.124308320011700     
   19.000000000000000        14.094269850132493     
   20.000000000000000        13.180477728552697     
   21.000000000000000        12.363787225780884     
   22.000000000000000        11.629178627756056     
   23.000000000000000        10.964671755090110     
   24.000000000000000        10.360574435456723     
   25.000000000000000        9.8089482909608900     
   26.000000000000000        9.3032205595698763     
   27.000000000000000        8.8378965957464750     
   28.000000000000000        8.4083433459603576     
   29.000000000000000        8.0106238473135960     
   30.000000000000000        7.6413690468291282     
   31.000000000000000        7.2976773435105837     
   32.000000000000000        6.9770350109615631     
   33.000000000000000        6.6772525451339888     
   34.000000000000000        6.3964132966222218     
   35.000000000000000        6.1328316779874559     
   36.000000000000000        5.8850189055190310     
   37.000000000000000        5.6516547218486792     
   38.000000000000000        5.4315639047426574     
   39.000000000000000        5.2236966348621312     
   40.000000000000000        5.0271119966946261     
   41.000000000000000        4.8409640399713663     
   42.000000000000000        4.6644899463394314     
   43.000000000000000        4.4969999368950653     
   44.000000000000000        4.3378686270030178     
   45.000000000000000        4.1865275904188834     
   46.000000000000000        4.0424589386967664     
   47.000000000000000        3.9051897568341105     
   48.000000000000000        3.7742872641133598     
   49.000000000000000        3.6493545916383132     
   50.000000000000000        3.5300270863209002     
