   1000.0000000000000        476.95462778666575        43.685138006620505     
   754.31200633546155        473.56296132588710        43.492493836444730     
   568.98660290182988        469.68944426633152        43.272730538891743     
   429.19342601287781        465.27136273206207        43.022385520825274     
   323.74575428176433        460.23978185049242        42.737669241862065     
   244.20530945486499        454.51962165376500        42.414473661265141     
   184.20699693267164        448.03004002912490        42.048397622733141     
   138.94954943731375        440.68524077607418        41.634795249286285     
   104.81131341546852        432.39585047562957        41.168854734000760     
   79.060432109077013        423.07103135503735        40.645716236950740     
   59.636233165946429        412.62151263202202        40.060638771211686     
   44.984326689694463        400.96372049761970        39.409226730734339     
   33.932217718953297        388.02515349400386        38.687726732042186     
   25.595479226995359        373.75106847855437        37.893404275184508     
   19.306977288832506        358.11239422158076        37.025006909013591     
   14.563484775012437        341.11456067356391        36.083315729281175     
   10.985411419875584        322.80662144202051        35.071780051960950     
   8.2864277285468422        303.28968123419941        33.997221464433153     
   6.2505519252739763        282.72328516064272        32.870584503060542     
   4.7148663634573946        261.32819446006380        31.707704301250647     
   3.5564803062231287        239.38400659680369        30.530059876547728     
   2.6826957952797272        217.22050913607305        29.365488418511205     
   2.0235896477251574        195.20253919822915        28.248852414039280     
   1.5264179671752334        173.70935664333953        27.222674904047182     
   1.1513953993264481        153.11085492879957        26.337778568805479     
  0.86851137375135290        133.74393411115560        25.653961028638605     
  0.65512855685955096        115.89267594278368        25.240676250713602     
  0.49417133613238329        99.775419895406486        25.177513924138022     
  0.37275937203149417        85.540570441124686        25.553890731159701     
  0.28117686979742307        73.271359203962305        26.466681045230519     
  0.21209508879201902        62.998318106839434        28.013448767285400     
  0.15998587196060587        54.717247744539748        30.277701801706925     
  0.12067926406393290        48.410082139281648        33.302238453326076     
   9.1029817799152271E-002   44.066054159180553        37.049848576907763     
   6.8664884500429985E-002   41.700492158524639        41.360774010659590     
   5.1794746792312128E-002   41.367729944592888        45.931550977056880     
   3.9069399370546209E-002   43.162058308637285        50.344418395462000     
   2.9470517025518096E-002   47.195458158791503        54.150953364439459     
   2.2229964825261954E-002   53.533560706440937        56.972325637776962     
   1.6768329368110100E-002   62.068765906339983        58.570049092870228     
   1.2648552168552958E-002   72.334144183909800        58.876465940840355     
   9.5409547634999446E-003   83.348236114321210        58.003305620053823     
   7.1968567300115284E-003   93.702290963047446        56.231389659927935     
   5.4286754393238594E-003   102.03745572516718        53.950909764364404     
   4.0949150623804274E-003   107.61275427286400        51.540665414745384     
   3.0888435964774850E-003   110.38265235853706        49.264237315897930     
   2.3299518105153721E-003   110.63306363492745        47.284139840594413     
   1.7575106248547930E-003   108.85052570498912        45.746717225369565     
   1.3257113655901107E-003   105.89717374151139        44.782412943358167     
   1.0000000000000000E-003   102.89170291642510        44.406969116938178     
